time,lat,lon,tempanomaly
1976-08-15,51.0,21.0,-2.21
1976-09-15,51.0,21.0,-0.53999996
1976-10-15,51.0,21.0,0.38
1976-11-15,51.0,21.0,1.29
1976-12-15,51.0,21.0,-0.45999998
1977-01-15,51.0,21.0,2.04
1977-02-15,51.0,21.0,3.1599998
1977-03-15,51.0,21.0,3.98
1977-04-15,51.0,21.0,-0.51
1977-05-15,51.0,21.0,0.32999998
1977-06-15,51.0,21.0,-0.17999999
1977-07-15,51.0,21.0,-1.42
1977-08-15,51.0,21.0,-1.0
1977-09-15,51.0,21.0,-2.24
1977-10-15,51.0,21.0,1.14
1977-11-15,51.0,21.0,1.65
1977-12-15,51.0,21.0,-0.16
1978-01-15,51.0,21.0,2.33
1978-02-15,51.0,21.0,-0.82
1978-03-15,51.0,21.0,2.6599998
1978-04-15,51.0,21.0,-1.6899999
1978-05-15,51.0,21.0,-1.38
1978-06-15,51.0,21.0,-1.4
1978-07-15,51.0,21.0,-2.0
1978-08-15,51.0,21.0,-1.4699999
1978-09-15,51.0,21.0,-2.08
1978-10-15,51.0,21.0,0.34
1978-11-15,51.0,21.0,0.59
1978-12-15,51.0,21.0,-2.2
1979-01-15,51.0,21.0,-2.27
1979-02-15,51.0,21.0,-1.91
1979-03-15,51.0,21.0,1.29
1979-04-15,51.0,21.0,-1.3199999
1979-05-15,51.0,21.0,1.39
1979-06-15,51.0,21.0,2.28
1979-07-15,51.0,21.0,-2.6499999
1979-08-15,51.0,21.0,-0.37
1979-09-15,51.0,21.0,0.29999998
1979-10-15,51.0,21.0,-1.49
1979-11-15,51.0,21.0,-0.78
1979-12-15,51.0,21.0,2.82
1980-01-15,51.0,21.0,-2.06
1980-02-15,51.0,21.0,2.0
1980-03-15,51.0,21.0,-1.11
1980-04-15,51.0,21.0,-1.8399999
1980-05-15,51.0,21.0,-3.0
1980-06-15,51.0,21.0,-0.91999996
1980-07-15,51.0,21.0,-1.53
1980-08-15,51.0,21.0,-1.0799999
1980-09-15,51.0,21.0,-0.78
1980-10-15,51.0,21.0,0.04
1980-11-15,51.0,21.0,-1.5999999
1980-12-15,51.0,21.0,-0.45
1981-01-15,51.0,21.0,-0.06
1981-02-15,51.0,21.0,1.18
1981-03-15,51.0,21.0,3.27
1981-04-15,51.0,21.0,-1.52
1981-05-15,51.0,21.0,0.65999997
1981-06-15,51.0,21.0,1.0699999
1981-07-15,51.0,21.0,-0.26999998
1981-08-15,51.0,21.0,-0.52
1981-09-15,51.0,21.0,0.39
1981-10-15,51.0,21.0,0.7
1981-11-15,51.0,21.0,-0.29
1981-12-15,51.0,21.0,-2.71
1982-01-15,51.0,21.0,-0.39999998
1982-02-15,51.0,21.0,0.01
1982-03-15,51.0,21.0,2.45
1982-04-15,51.0,21.0,-2.1399999
1982-05-15,51.0,21.0,0.71
1982-06-15,51.0,21.0,-0.39
1982-07-15,51.0,21.0,0.52
1982-08-15,51.0,21.0,1.2099999
1982-09-15,51.0,21.0,2.36
1982-10-15,51.0,21.0,0.76
1982-11-15,51.0,21.0,1.18
1982-12-15,51.0,21.0,2.35
1983-01-15,51.0,21.0,6.5899997
1983-02-15,51.0,21.0,-0.78999996
1983-03-15,51.0,21.0,2.23
1983-04-15,51.0,21.0,2.1
1983-05-15,51.0,21.0,2.81
1983-06-15,51.0,21.0,-0.14999999
1983-07-15,51.0,21.0,1.2099999
1983-08-15,51.0,21.0,0.48
1983-09-15,51.0,21.0,1.01
1983-10-15,51.0,21.0,0.39
1983-11-15,51.0,21.0,-1.4399999
1983-12-15,51.0,21.0,0.01
1984-01-15,51.0,21.0,3.6299999
1984-02-15,51.0,21.0,0.5
1984-03-15,51.0,21.0,-0.47
1984-04-15,51.0,21.0,0.22999999
1984-05-15,51.0,21.0,0.38
1984-06-15,51.0,21.0,-2.07
1984-07-15,51.0,21.0,-1.78
1984-08-15,51.0,21.0,-0.07
1984-09-15,51.0,21.0,0.26999998
1984-10-15,51.0,21.0,2.03
1984-11-15,51.0,21.0,0.01
1984-12-15,51.0,21.0,-0.25
1985-01-15,51.0,21.0,-4.65
1985-02-15,51.0,21.0,-6.17
1985-03-15,51.0,21.0,0.83
1985-04-15,51.0,21.0,0.29999998
1985-05-15,51.0,21.0,1.54
1985-06-15,51.0,21.0,-2.0
1985-07-15,51.0,21.0,-0.41
1985-08-15,51.0,21.0,0.78
1985-09-15,51.0,21.0,-0.87
1985-10-15,51.0,21.0,0.19999999
1985-11-15,51.0,21.0,-2.76
1985-12-15,51.0,21.0,2.96
1986-01-15,51.0,21.0,1.8399999
1986-02-15,51.0,21.0,-6.2999997
1986-03-15,51.0,21.0,-0.29999998
1986-04-15,51.0,21.0,1.5999999
1986-05-15,51.0,21.0,2.1399999
1986-06-15,51.0,21.0,-0.24
1986-07-15,51.0,21.0,-0.37
1986-08-15,51.0,21.0,0.28
1986-09-15,51.0,21.0,-2.07
1986-10-15,51.0,21.0,0.29999998
1986-11-15,51.0,21.0,1.4
1986-12-15,51.0,21.0,0.39
1987-01-15,51.0,21.0,-7.0899997
1987-02-15,51.0,21.0,0.84999996
1987-03-15,51.0,21.0,-4.7599998
1987-04-15,51.0,21.0,-0.13
1987-05-15,51.0,21.0,-1.03
1987-06-15,51.0,21.0,-0.35
1987-07-15,51.0,21.0,0.65
1987-08-15,51.0,21.0,-1.7099999
1987-09-15,51.0,21.0,0.29
1987-10-15,51.0,21.0,0.51
1987-11-15,51.0,21.0,0.69
1987-12-15,51.0,21.0,1.39
1988-01-15,51.0,21.0,5.7
1988-02-15,51.0,21.0,3.1899998
1988-03-15,51.0,21.0,-0.81
1988-04-15,51.0,21.0,-0.57
1988-05-15,51.0,21.0,1.54
1988-06-15,51.0,21.0,-0.32
1988-07-15,51.0,21.0,1.36
1988-08-15,51.0,21.0,0.5
1988-09-15,51.0,21.0,0.32999998
1988-10-15,51.0,21.0,-0.53
1988-11-15,51.0,21.0,-4.31
1988-12-15,51.0,21.0,0.82
1989-01-15,51.0,21.0,5.1
1989-02-15,51.0,21.0,6.22
1989-03-15,51.0,21.0,4.0499997
1989-04-15,51.0,21.0,1.41
1989-05-15,51.0,21.0,0.45999998
1989-06-15,51.0,21.0,-1.38
1989-07-15,51.0,21.0,0.19
1989-08-15,51.0,21.0,0.71999997
1989-09-15,51.0,21.0,0.96999997
1989-10-15,51.0,21.0,1.76
1989-11-15,51.0,21.0,-1.93
1989-12-15,51.0,21.0,1.91
1990-01-15,51.0,21.0,4.66
1990-02-15,51.0,21.0,7.08
1990-03-15,51.0,21.0,4.85
1990-04-15,51.0,21.0,0.26
1990-05-15,51.0,21.0,0.61
1990-06-15,51.0,21.0,-0.19
1990-07-15,51.0,21.0,-1.01
1990-08-15,51.0,21.0,0.38
1990-09-15,51.0,21.0,-2.18
1990-10-15,51.0,21.0,0.90999997
1990-11-15,51.0,21.0,1.24
1990-12-15,51.0,21.0,0.14
1991-01-15,51.0,21.0,3.48
1991-02-15,51.0,21.0,-2.03
1991-03-15,51.0,21.0,3.09
1991-04-15,51.0,21.0,-0.58
1991-05-15,51.0,21.0,-2.46
1991-06-15,51.0,21.0,-1.01
1991-07-15,51.0,21.0,1.04
1991-08-15,51.0,21.0,0.65999997
1991-09-15,51.0,21.0,0.88
1991-10-15,51.0,21.0,-0.64
1991-11-15,51.0,21.0,0.59999996
1991-12-15,51.0,21.0,-0.95
1992-01-15,51.0,21.0,2.6299999
1992-02-15,51.0,21.0,3.01
1992-03-15,51.0,21.0,1.73
1992-04-15,51.0,21.0,0.099999994
1992-05-15,51.0,21.0,0.31
1992-06-15,51.0,21.0,1.31
1992-07-15,51.0,21.0,1.65
1992-08-15,51.0,21.0,4.37
1992-09-15,51.0,21.0,-0.51
1992-10-15,51.0,21.0,-2.03
1992-11-15,51.0,21.0,0.39
1992-12-15,51.0,21.0,-0.16
1993-01-15,51.0,21.0,3.47
1993-02-15,51.0,21.0,0.62
1993-03-15,51.0,21.0,-0.68
1993-04-15,51.0,21.0,0.59999996
1993-05-15,51.0,21.0,3.11
1993-06-15,51.0,21.0,-0.79999995
1993-07-15,51.0,21.0,-0.98999995
1993-08-15,51.0,21.0,-0.31
1993-09-15,51.0,21.0,-0.69
1993-10-15,51.0,21.0,0.44
1993-11-15,51.0,21.0,-4.5699997
1993-12-15,51.0,21.0,2.75
1994-01-15,51.0,21.0,6.0899997
1994-02-15,51.0,21.0,0.61
1994-03-15,51.0,21.0,2.84
1994-04-15,51.0,21.0,1.14
1994-05-15,51.0,21.0,0.02
1994-06-15,51.0,21.0,-0.42
1994-07-15,51.0,21.0,3.0
1994-08-15,51.0,21.0,1.4399999
1994-09-15,51.0,21.0,1.76
1994-10-15,51.0,21.0,-1.53
1994-11-15,51.0,21.0,0.51
1994-12-15,51.0,21.0,1.74
1995-01-15,51.0,21.0,2.18
1995-02-15,51.0,21.0,5.39
1995-03-15,51.0,21.0,1.26
1995-04-15,51.0,21.0,0.08
1995-05-15,51.0,21.0,-0.38
1995-06-15,51.0,21.0,0.26
1995-07-15,51.0,21.0,2.23
1995-08-15,51.0,21.0,0.66999996
1995-09-15,51.0,21.0,-0.53
1995-10-15,51.0,21.0,1.9699999
1995-11-15,51.0,21.0,-3.25
1995-12-15,51.0,21.0,-3.32
1996-01-15,51.0,21.0,-1.29
1996-02-15,51.0,21.0,-2.8999999
1996-03-15,51.0,21.0,-3.27
1996-04-15,51.0,21.0,0.06
1996-05-15,51.0,21.0,2.0
1996-06-15,51.0,21.0,0.38
1996-07-15,51.0,21.0,-1.3299999
1996-08-15,51.0,21.0,0.65999997
1996-09-15,51.0,21.0,-3.12
1996-10-15,51.0,21.0,0.84999996
1996-11-15,51.0,21.0,2.6699998
1996-12-15,51.0,21.0,-4.0899997
1997-01-15,51.0,21.0,-0.85999995
1997-02-15,51.0,21.0,3.73
1997-03-15,51.0,21.0,1.22
1997-04-15,51.0,21.0,-2.86
1997-05-15,51.0,21.0,1.15
1997-06-15,51.0,21.0,0.19
1997-07-15,51.0,21.0,-0.28
1997-08-15,51.0,21.0,1.13
1997-09-15,51.0,21.0,-0.29
1997-10-15,51.0,21.0,-2.1
1997-11-15,51.0,21.0,0.049999997
1997-12-15,51.0,21.0,1.3199999
1998-01-15,51.0,21.0,4.5699997
1998-02-15,51.0,21.0,5.47
1998-03-15,51.0,21.0,-0.06
1998-04-15,51.0,21.0,2.3799999
1998-05-15,51.0,21.0,1.12
1998-06-15,51.0,21.0,1.35
1998-07-15,51.0,21.0,0.17999999
1998-08-15,51.0,21.0,-0.06
1998-09-15,51.0,21.0,0.01
1998-10-15,51.0,21.0,-0.28
1998-11-15,51.0,21.0,-4.06
1998-12-15,51.0,21.0,-1.52
1999-01-15,51.0,21.0,3.9599998
1999-02-15,51.0,21.0,0.84
1999-03-15,51.0,21.0,2.9199998
1999-04-15,51.0,21.0,2.03
1999-05-15,51.0,21.0,0.14999999
1999-06-15,51.0,21.0,1.17
1999-07-15,51.0,21.0,2.1399999
1999-08-15,51.0,21.0,0.17999999
1999-09-15,51.0,21.0,2.69
1999-10-15,51.0,21.0,0.099999994
1999-11-15,51.0,21.0,-1.3
1999-12-15,51.0,21.0,1.0699999
2000-01-15,51.0,21.0,1.51
2000-02-15,51.0,21.0,4.2
2000-03-15,51.0,21.0,1.5999999
2000-04-15,51.0,21.0,3.82
2000-05-15,51.0,21.0,2.4199998
2000-06-15,51.0,21.0,0.84
2000-07-15,51.0,21.0,-1.16
2000-08-15,51.0,21.0,1.3
2000-09-15,51.0,21.0,-1.0799999
2000-10-15,51.0,21.0,3.9199998
2000-11-15,51.0,21.0,3.72
2000-12-15,51.0,21.0,2.8
2001-01-15,51.0,21.0,3.1899998
2001-02-15,51.0,21.0,2.23
2001-03-15,51.0,21.0,1.54
2001-04-15,51.0,21.0,0.32
2001-05-15,51.0,21.0,1.64
2001-06-15,51.0,21.0,-1.51
2001-07-15,51.0,21.0,2.01
2001-08-15,51.0,21.0,2.11
2001-09-15,51.0,21.0,-1.31
2001-10-15,51.0,21.0,3.1899998
2001-11-15,51.0,21.0,-1.28
2001-12-15,51.0,21.0,-3.37
2002-01-15,51.0,21.0,2.85
2002-02-15,51.0,21.0,5.95
2002-03-15,51.0,21.0,3.21
2002-04-15,51.0,21.0,0.78
2002-05-15,51.0,21.0,4.12
2002-06-15,51.0,21.0,1.09
2002-07-15,51.0,21.0,2.54
2002-08-15,51.0,21.0,2.76
2002-09-15,51.0,21.0,-0.47
2002-10-15,51.0,21.0,-1.12
2002-11-15,51.0,21.0,1.73
2002-12-15,51.0,21.0,-3.81
2003-01-15,51.0,21.0,0.96
2003-02-15,51.0,21.0,-2.33
2003-03-15,51.0,21.0,0.78999996
2003-04-15,51.0,21.0,-0.56
2003-05-15,51.0,21.0,3.27
2003-06-15,51.0,21.0,2.05
2003-07-15,51.0,21.0,1.6999999
2003-08-15,51.0,21.0,2.12
2003-09-15,51.0,21.0,0.48
2003-10-15,51.0,21.0,-2.98
2003-11-15,51.0,21.0,2.28
2003-12-15,51.0,21.0,1.6999999
2004-01-15,51.0,21.0,-0.85999995
2004-02-15,51.0,21.0,2.1399999
2004-03-15,51.0,21.0,1.4599999
2004-04-15,51.0,21.0,1.16
2004-05-15,51.0,21.0,-0.63
2004-06-15,51.0,21.0,-0.35
2004-07-15,51.0,21.0,0.19999999
2004-08-15,51.0,21.0,1.5999999
2004-09-15,51.0,21.0,0.01
2004-10-15,51.0,21.0,1.9799999
2004-11-15,51.0,21.0,0.39
2004-12-15,51.0,21.0,1.9599999
2005-01-15,51.0,21.0,3.6999998
2005-02-15,51.0,21.0,-1.0699999
2005-03-15,51.0,21.0,-1.4499999
2005-04-15,51.0,21.0,1.17
2005-05-15,51.0,21.0,0.72999996
2005-06-15,51.0,21.0,-0.53
2005-07-15,51.0,21.0,1.5799999
2005-08-15,51.0,21.0,-0.089999996
2005-09-15,51.0,21.0,1.63
2005-10-15,51.0,21.0,1.22
2005-11-15,51.0,21.0,-0.58
2005-12-15,51.0,21.0,0.14999999
2006-01-15,51.0,21.0,-3.36
2006-02-15,51.0,21.0,-0.82
2006-03-15,51.0,21.0,-2.01
2006-04-15,51.0,21.0,1.27
2006-05-15,51.0,21.0,0.53999996
2006-06-15,51.0,21.0,0.71999997
2006-07-15,51.0,21.0,3.9099998
2006-08-15,51.0,21.0,0.26999998
2006-09-15,51.0,21.0,2.45
2006-10-15,51.0,21.0,2.36
2006-11-15,51.0,21.0,2.46
2006-12-15,51.0,21.0,4.19
2007-01-15,51.0,21.0,7.39
2007-02-15,51.0,21.0,3.05
2007-03-15,51.0,21.0,4.38
2007-04-15,51.0,21.0,1.4399999
2007-05-15,51.0,21.0,2.4199998
2007-06-15,51.0,21.0,2.18
2007-07-15,51.0,21.0,1.24
2007-08-15,51.0,21.0,1.6899999
2007-09-15,51.0,21.0,-0.72999996
2007-10-15,51.0,21.0,-0.57
2007-11-15,51.0,21.0,-1.9
2007-12-15,51.0,21.0,0.58
2008-01-15,51.0,21.0,5.02
2008-02-15,51.0,21.0,4.81
2008-03-15,51.0,21.0,1.8399999
2008-04-15,51.0,21.0,1.04
2008-05-15,51.0,21.0,0.7
2008-06-15,51.0,21.0,1.49
2008-07-15,51.0,21.0,0.84
2008-08-15,51.0,21.0,1.12
2008-09-15,51.0,21.0,-0.71
2008-10-15,51.0,21.0,1.49
2008-11-15,51.0,21.0,1.9599999
2008-12-15,51.0,21.0,2.25
2009-01-15,51.0,21.0,0.96999997
2009-02-15,51.0,21.0,1.29
2009-03-15,51.0,21.0,0.93
2009-04-15,51.0,21.0,3.59
2009-05-15,51.0,21.0,0.69
2009-06-15,51.0,21.0,-0.53
2009-07-15,51.0,21.0,1.66
2009-08-15,51.0,21.0,1.38
2009-09-15,51.0,21.0,1.8499999
2009-10-15,51.0,21.0,-1.23
2009-11-15,51.0,21.0,2.3799999
2009-12-15,51.0,21.0,0.089999996
2010-01-15,51.0,21.0,-2.6399999
2010-02-15,51.0,21.0,0.62
2010-03-15,51.0,21.0,1.25
2010-04-15,51.0,21.0,1.01
2010-05-15,51.0,21.0,0.35
2010-06-15,51.0,21.0,0.66999996
2010-07-15,51.0,21.0,2.8899999
2010-08-15,51.0,21.0,1.66
2010-09-15,51.0,21.0,-1.12
2010-10-15,51.0,21.0,-2.29
2010-11-15,51.0,21.0,2.84
2010-12-15,51.0,21.0,-3.87
2011-01-15,51.0,21.0,3.01
2011-02-15,51.0,21.0,-0.62
2011-03-15,51.0,21.0,1.81
2011-04-15,51.0,21.0,2.6599998
2011-05-15,51.0,21.0,0.74
2011-06-15,51.0,21.0,1.5799999
2011-07-15,51.0,21.0,0.01
2011-08-15,51.0,21.0,1.67
2011-09-15,51.0,21.0,1.9499999
2011-10-15,51.0,21.0,0.11
2011-11-15,51.0,21.0,-0.17999999
2011-12-15,51.0,21.0,3.01
2012-01-15,51.0,21.0,2.5
2012-02-15,51.0,21.0,-4.18
2012-03-15,51.0,21.0,2.73
2012-04-15,51.0,21.0,1.53
2012-05-15,51.0,21.0,2.02
2012-06-15,51.0,21.0,0.85999995
2012-07-15,51.0,21.0,2.46
2012-08-15,51.0,21.0,1.68
2012-09-15,51.0,21.0,1.1999999
2012-10-15,51.0,21.0,0.25
2012-11-15,51.0,21.0,2.52
2012-12-15,51.0,21.0,-1.4599999
2013-01-15,51.0,21.0,1.0
2013-02-15,51.0,21.0,1.67
2013-03-15,51.0,21.0,-2.87
2013-04-15,51.0,21.0,0.71
2013-05-15,51.0,21.0,1.67
2013-06-15,51.0,21.0,1.27
2013-07-15,51.0,21.0,1.3299999
2013-08-15,51.0,21.0,1.78
2013-09-15,51.0,21.0,-1.37
2013-10-15,51.0,21.0,1.93
2013-11-15,51.0,21.0,1.86
2013-12-15,51.0,21.0,3.04
2014-01-15,51.0,21.0,3.02
2014-02-15,51.0,21.0,5.12
2014-03-15,51.0,21.0,5.0699997
2014-04-15,51.0,21.0,2.49
2014-05-15,51.0,21.0,1.01
2014-06-15,51.0,21.0,-0.26999998
2014-07-15,51.0,21.0,2.6
2014-08-15,51.0,21.0,0.38
2014-09-15,51.0,21.0,1.56
2014-10-15,51.0,21.0,2.6
2014-11-15,51.0,21.0,2.3999999
2014-12-15,51.0,21.0,2.02
2015-01-15,51.0,21.0,4.7799997
2015-02-15,51.0,21.0,2.8999999
2015-03-15,51.0,21.0,3.12
2015-04-15,51.0,21.0,0.59999996
2015-05-15,51.0,21.0,0.31
2015-06-15,51.0,21.0,0.74
2015-07-15,51.0,21.0,2.46
2015-08-15,51.0,21.0,4.64
2015-09-15,51.0,21.0,1.91
2015-10-15,51.0,21.0,-0.21
2015-11-15,51.0,21.0,2.1399999
2015-12-15,51.0,21.0,4.8599997
2016-01-15,51.0,21.0,0.98999995
2016-02-15,51.0,21.0,5.9
2016-03-15,51.0,21.0,2.62
2016-04-15,51.0,21.0,1.73
2016-05-15,51.0,21.0,1.81
2016-06-15,51.0,21.0,2.22
2016-07-15,51.0,21.0,1.87
2016-08-15,51.0,21.0,0.98999995
2016-09-15,51.0,21.0,2.54
2016-10-15,51.0,21.0,-0.71999997
2016-11-15,51.0,21.0,0.13
2016-12-15,51.0,21.0,1.03
2017-01-15,51.0,21.0,-1.16
2017-02-15,51.0,21.0,2.8
2017-03-15,51.0,21.0,4.5
2017-04-15,51.0,21.0,-0.099999994
2017-05-15,51.0,21.0,1.35
2017-06-15,51.0,21.0,1.92
2017-07-15,51.0,21.0,0.96999997
2017-08-15,51.0,21.0,2.62
2017-09-15,51.0,21.0,0.48
2017-10-15,51.0,21.0,1.26
2017-11-15,51.0,21.0,1.02
2017-12-15,51.0,21.0,2.36
2018-01-15,51.0,21.0,4.74
2018-02-15,51.0,21.0,-0.84
2018-03-15,51.0,21.0,-0.97999996
2018-04-15,51.0,21.0,5.6
2018-05-15,51.0,21.0,4.16
2018-06-15,51.0,21.0,2.3799999
2018-07-15,51.0,21.0,2.48
2018-08-15,51.0,21.0,3.6
2018-09-15,51.0,21.0,2.1699998
2018-10-15,51.0,21.0,2.44
2018-11-15,51.0,21.0,1.8
2018-12-15,51.0,21.0,1.75
2019-01-15,51.0,21.0,1.4599999
2019-02-15,51.0,21.0,5.2599998
2019-03-15,51.0,21.0,4.29
2019-04-15,51.0,21.0,2.24
2019-05-15,51.0,21.0,-0.12
2019-06-15,51.0,21.0,5.25
2019-07-15,51.0,21.0,1.28
2019-08-15,51.0,21.0,3.22
2019-09-15,51.0,21.0,1.1899999
2019-10-15,51.0,21.0,2.76
2019-11-15,51.0,21.0,3.4199998
2019-12-15,51.0,21.0,3.6599998
2020-01-15,51.0,21.0,4.95
2020-02-15,51.0,21.0,5.99
2020-03-15,51.0,21.0,3.03
2020-04-15,51.0,21.0,0.98999995
2020-05-15,51.0,21.0,-1.4
2020-06-15,51.0,21.0,2.01
2020-07-15,51.0,21.0,1.03
2020-08-15,51.0,21.0,3.04
2020-09-15,51.0,21.0,2.03
2020-10-15,51.0,21.0,2.06
2020-11-15,51.0,21.0,1.73
2020-12-15,51.0,21.0,2.9299998
2021-01-15,51.0,21.0,2.53
2021-02-15,51.0,21.0,1.3
2021-03-15,51.0,21.0,1.39
2021-04-15,51.0,21.0,-1.3199999
2021-05-15,51.0,21.0,-0.48999998
2021-06-15,51.0,21.0,2.8999999
2021-07-15,51.0,21.0,3.6799998
2021-08-15,51.0,21.0,0.13
2021-09-15,51.0,21.0,0.59999996
2021-10-15,51.0,21.0,0.74
2021-11-15,51.0,21.0,1.5999999
2021-12-15,51.0,21.0,0.19
2022-01-15,51.0,21.0,3.97
2022-02-15,51.0,21.0,5.2999997
2022-03-15,51.0,21.0,1.52
2022-04-15,51.0,21.0,-1.03
2022-05-15,51.0,21.0,1.27
2022-06-15,51.0,21.0,2.81
2022-07-15,51.0,21.0,1.87
2022-08-15,51.0,21.0,3.7099998
2022-09-15,51.0,21.0,-0.75
2022-10-15,51.0,21.0,2.9399998
2022-11-15,51.0,21.0,1.12
2022-12-15,51.0,21.0,1.4399999
2023-01-15,51.0,21.0,6.5299997
2023-02-15,51.0,21.0,3.3999999
2023-03-15,51.0,21.0,3.1699998
2023-04-15,51.0,21.0,0.03
2023-05-15,51.0,21.0,0.14999999
2023-06-15,51.0,21.0,1.22
2023-07-15,51.0,21.0,2.25
2023-08-15,51.0,21.0,3.29
2023-09-15,51.0,21.0,4.5499997
2023-10-15,51.0,21.0,3.02
2023-11-15,51.0,21.0,0.87
2023-12-15,51.0,21.0,2.6399999
2024-01-15,51.0,21.0,3.57
2024-02-15,51.0,21.0,8.46
2024-03-15,51.0,21.0,5.3599997
2024-04-15,51.0,21.0,3.31
2024-05-15,51.0,21.0,3.24
2024-06-15,51.0,21.0,2.72
2024-07-15,51.0,21.0,3.57
2024-08-15,51.0,21.0,3.87
2024-09-15,51.0,21.0,3.82
2024-10-15,51.0,21.0,1.76
2024-11-15,51.0,21.0,0.17999999
2024-12-15,51.0,21.0,3.07
2025-01-15,51.0,21.0,5.8199997
2025-02-15,51.0,21.0,1.79
2025-03-15,51.0,21.0,4.8599997
2025-04-15,51.0,21.0,3.06
